Product ID,Product Name,Catalogue price,Supplier price,CategoryID
OFF-LA-10004853,Avery 483,497,268,C0013
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",359,194,C0008
OFF-PA-10000019,Xerox 1931,648,336,C0008
OFF-PA-10000029,Xerox 224,648,336,C0008
OFF-PA-10000048,Xerox 20,648,336,C0008
OFF-PA-10000061,Xerox 205,648,336,C0008
OFF-PA-10000062,Green Bar Computer Printout Paper,5496,2802,C0008
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",949,502,C0008
OFF-PA-10000100,Xerox 1945,4099,2090,C0008
OFF-PA-10000130,Xerox 199,427,235,C0008
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",218,115,C0008
OFF-PA-10000143,Astroparche Fine Business Paper,528,274,C0008
OFF-PA-10000157,Xerox 191,1998,1058,C0008
OFF-PA-10000167,Xerox 1925,3098,1703,C0008
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",1028,544,C0008
OFF-PA-10000176,Xerox 1887,1897,986,C0008
OFF-PA-10000210,Xerox Blank Computer Paper,1998,1058,C0008
OFF-PA-10000213,Xerox 198,497,263,C0008
OFF-PA-10000223,Xerox 2000,648,336,C0008
OFF-PA-10000232,Xerox 1975,648,330,C0008
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",3097,1703,C0008
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,1005,543,C0008
OFF-PA-10000249,Easy-staple paper,1228,650,C0008
OFF-PA-10000289,Xerox 213,648,336,C0008
OFF-PA-10000295,Xerox 229,648,336,C0008
OFF-PA-10000300,Xerox 1936,1998,1058,C0008
OFF-PA-10000304,Xerox 1995,648,336,C0008
OFF-PA-10000308,Xerox 1901,528,290,C0008
OFF-PA-10000312,Xerox 1955,2283,1233,C0008
OFF-PA-10000327,Xerox 1971,428,235,C0008
OFF-PA-10000349,Easy-staple paper,498,263,C0008
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",856,453,C0008
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",4099,2090,C0008
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",834,417,C0008
OFF-PA-10000418,Xerox 189,10485,5452,C0008
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",674,337,C0008
OFF-PA-10000474,Easy-staple paper,3543,1878,C0008
OFF-PA-10000477,Xerox 1952,497,263,C0008
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",3794,2010,C0008
OFF-PA-10000483,Xerox 19,3098,1703,C0008
OFF-PA-10000501,Petty Cash Envelope,2696,1374,C0008
OFF-PA-10000520,Xerox 201,648,336,C0008
OFF-PA-10000528,Xerox 1981,527,290,C0008
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,654,353,C0008
OFF-PA-10000551,Array Memo Cubes,518,264,C0008
OFF-PA-10000552,Xerox 200,648,336,C0008
OFF-PA-10000556,Xerox 208,648,336,C0008
OFF-PA-10000565,Easy-staple paper,5598,2854,C0008
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",669,361,C0008
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",728,378,C0008
OFF-PA-10000595,Xerox 1929,2284,1233,C0008
OFF-PA-10000605,Xerox 1950,577,294,C0008
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",698,369,C0008
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",727,378,C0008
OFF-PA-10000675,Xerox 1919,4099,2090,C0008
OFF-PA-10000682,Xerox 1924,578,294,C0008
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",476,242,C0008
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",911,501,C0008
OFF-PA-10000740,Xerox 1982,2284,1233,C0008
OFF-PA-10000743,Xerox 1977,668,347,C0008
OFF-PA-10000788,Xerox 210,648,336,C0008
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",477,262,C0008
OFF-PA-10000806,Xerox 1934,5598,2854,C0008
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",427,226,C0008
OFF-PA-10000809,Xerox 206,648,336,C0008
OFF-PA-10000859,Unpadded Memo Slips,398,199,C0008
OFF-PA-10000919,Xerox 1918,3876,1976,C0008
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,654,353,C0008
OFF-PA-10000994,Xerox 1915,10485,5452,C0008
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",2914,1544,C0008
OFF-PA-10001019,Xerox 1884,1998,1058,C0008
OFF-PA-10001033,Xerox 1893,4099,2090,C0008
OFF-PA-10001125,Xerox 1988,3098,1703,C0008
OFF-PA-10001144,Xerox 1913,5548,2884,C0008
OFF-PA-10001166,Xerox 2,648,336,C0008
OFF-PA-10001184,Xerox 1903,598,304,C0008
OFF-PA-10001204,Xerox 1972,528,290,C0008
OFF-PA-10001215,Xerox 1963,527,290,C0008
OFF-PA-10001243,Xerox 1983,598,304,C0008
OFF-PA-10001246,Xerox 215,648,336,C0008
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",801,440,C0008
OFF-PA-10001274,Loose Memo Sheets,365,193,C0008
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,4790,2490,C0008
OFF-PA-10001289,White Computer Printout Paper by Universal,3876,1976,C0008
OFF-PA-10001293,Xerox 1946,648,336,C0008
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,1897,986,C0008
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",419,214,C0008
OFF-PA-10001357,Xerox 1886,4790,2490,C0008
OFF-PA-10001363,Xerox 1933,1228,650,C0008
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,498,253,C0008
OFF-PA-10001457,White GlueTop Scratch Pads,1504,812,C0008
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),667,347,C0008
OFF-PA-10001471,Strathmore Photo Frame Cards,731,394,C0008
OFF-PA-10001497,Xerox 1914,5496,2802,C0008
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",894,483,C0008
OFF-PA-10001526,Xerox 1949,498,253,C0008
OFF-PA-10001534,Xerox 230,648,336,C0008
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",603,320,C0008
OFF-PA-10001569,Xerox 232,648,336,C0008
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",735,389,C0008
OFF-PA-10001593,Xerox 1947,598,328,C0008
OFF-PA-10001609,Tops Wirebound Message Log Books,329,177,C0008
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",454,249,C0008
OFF-PA-10001639,Xerox 203,648,336,C0008
OFF-PA-10001661,Xerox 1922,497,253,C0008
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),598,328,C0008
OFF-PA-10001685,Easy-staple paper,1014,517,C0008
OFF-PA-10001712,Xerox 1948,999,549,C0008
OFF-PA-10001725,Xerox 1892,3876,1976,C0008
OFF-PA-10001736,Xerox 1880,3544,1878,C0008
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",703,373,C0008
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),497,253,C0008
OFF-PA-10001763,Xerox 1896,999,549,C0008
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",927,491,C0008
OFF-PA-10001790,Xerox 1910,4804,2498,C0008
OFF-PA-10001800,Xerox 220,648,336,C0008
OFF-PA-10001801,Xerox 193,598,304,C0008
OFF-PA-10001804,Xerox 195,668,347,C0008
OFF-PA-10001815,Xerox 1885,4804,2498,C0008
OFF-PA-10001826,Xerox 207,648,336,C0008
OFF-PA-10001837,Xerox 1976,648,336,C0008
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",588,299,C0008
OFF-PA-10001846,Xerox 1899,577,294,C0008
OFF-PA-10001870,Xerox 202,648,336,C0008
OFF-PA-10001878,Xerox 1891,4891,2592,C0008
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",764,389,C0008
OFF-PA-10001934,Xerox 1993,648,330,C0008
OFF-PA-10001937,Xerox 21,648,336,C0008
OFF-PA-10001947,Xerox 1974,598,304,C0008
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,834,458,C0008
OFF-PA-10001952,Xerox 1902,2284,1233,C0008
OFF-PA-10001954,Xerox 1964,2284,1233,C0008
OFF-PA-10001970,Xerox 1881,1228,650,C0008
OFF-PA-10001972,Xerox 214,648,336,C0008
OFF-PA-10001977,Xerox 194,5548,2884,C0008
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",2247,1213,C0008
OFF-PA-10002001,Xerox 1984,648,330,C0008
OFF-PA-10002005,Xerox 225,648,336,C0008
OFF-PA-10002036,Xerox 1930,648,330,C0008
OFF-PA-10002105,Xerox 223,648,336,C0008
OFF-PA-10002109,Wirebound Voice Message Log Book,476,257,C0008
OFF-PA-10002120,Xerox 1889,5495,2802,C0008
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",777,427,C0008
OFF-PA-10002160,Xerox 1978,578,294,C0008
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",508,269,C0008
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",2284,1233,C0008
OFF-PA-10002230,Xerox 1897,497,253,C0008
OFF-PA-10002245,Xerox 1895,598,328,C0008
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",645,328,C0008
OFF-PA-10002250,Things To Do Today Pad,587,305,C0008
OFF-PA-10002254,Xerox 1883,2638,1424,C0008
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",1119,581,C0008
OFF-PA-10002262,Xerox 192,648,336,C0008
OFF-PA-10002319,Xerox 1944,3876,1976,C0008
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",648,330,C0008
OFF-PA-10002365,Xerox 1967,648,336,C0008
OFF-PA-10002377,Xerox 1916,4894,2447,C0008
OFF-PA-10002421,Embossed Ink Jet Note Cards,2257,1173,C0008
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),578,294,C0008
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),528,290,C0008
OFF-PA-10002499,Xerox 1890,4894,2447,C0008
OFF-PA-10002552,Xerox 1958,648,336,C0008
OFF-PA-10002558,Xerox 1938,4790,2490,C0008
OFF-PA-10002581,Xerox 1951,3097,1703,C0008
OFF-PA-10002586,Xerox 1970,498,263,C0008
OFF-PA-10002606,Xerox 1928,528,290,C0008
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",441,238,C0008
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,338,182,C0008
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,906,498,C0008
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),648,336,C0008
OFF-PA-10002709,Xerox 1956,598,304,C0008
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",688,371,C0008
OFF-PA-10002741,Xerox 1980,428,235,C0008
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",669,341,C0008
OFF-PA-10002751,Xerox 1920,598,328,C0008
OFF-PA-10002764,Easy-staple paper,1134,578,C0008
OFF-PA-10002787,Xerox 227,648,336,C0008
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",624,343,C0008
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",968,503,C0008
OFF-PA-10002923,Xerox 1942,4894,2447,C0008
OFF-PA-10002947,Xerox 1923,668,347,C0008
OFF-PA-10002960,Xerox 1926,497,263,C0008
OFF-PA-10002968,Xerox 1973,2284,1233,C0008
OFF-PA-10002986,Xerox 1898,668,347,C0008
OFF-PA-10003001,Xerox 1986,668,347,C0008
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",313,172,C0008
OFF-PA-10003022,Xerox 1992,598,304,C0008
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",728,393,C0008
OFF-PA-10003039,Xerox 1960,3097,1703,C0008
OFF-PA-10003063,EcoTones Memo Sheets,400,208,C0008
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",648,336,C0008
OFF-PA-10003127,Easy-staple paper,2638,1424,C0008
OFF-PA-10003129,Tops White Computer Printout Paper,4891,2592,C0008
OFF-PA-10003134,Xerox 1937,4804,2498,C0008
OFF-PA-10003172,Xerox 1996,648,336,C0008
OFF-PA-10003177,Xerox 1999,648,336,C0008
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",817,433,C0008
OFF-PA-10003228,Xerox 1917,4891,2592,C0008
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,1154,600,C0008
OFF-PA-10003270,Xerox 1954,528,290,C0008
OFF-PA-10003302,Xerox 1906,3544,1878,C0008
OFF-PA-10003309,Xerox 211,648,336,C0008
OFF-PA-10003349,Xerox 1957,648,330,C0008
OFF-PA-10003363,Xerox 204,648,336,C0008
OFF-PA-10003395,Xerox 1941,10485,5452,C0008
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",371,185,C0008
OFF-PA-10003441,Xerox 226,648,336,C0008
OFF-PA-10003465,Xerox 1912,1897,986,C0008
OFF-PA-10003543,Xerox 1985,648,336,C0008
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,1147,573,C0008
OFF-PA-10003625,Xerox 1979,3098,1703,C0008
OFF-PA-10003641,Xerox 1909,2638,1424,C0008
OFF-PA-10003651,Xerox 1968,668,347,C0008
OFF-PA-10003656,Xerox 1935,2638,1424,C0008
OFF-PA-10003657,Xerox 1927,428,235,C0008
OFF-PA-10003673,Strathmore Photo Mount Cards,677,366,C0008
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",543,276,C0008
OFF-PA-10003729,Xerox 1998,647,336,C0008
OFF-PA-10003739,Xerox 1969,578,294,C0008
OFF-PA-10003790,Xerox 1991,2284,1233,C0008
OFF-PA-10003797,Xerox 209,648,336,C0008
OFF-PA-10003823,Xerox 197,3098,1703,C0008
OFF-PA-10003845,Xerox 1987,578,294,C0008
OFF-PA-10003848,Xerox 1997,648,336,C0008
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",655,353,C0008
OFF-PA-10003892,Xerox 1943,4891,2592,C0008
OFF-PA-10003893,Xerox 1962,428,235,C0008
OFF-PA-10003919,Xerox 1989,497,263,C0008
OFF-PA-10003936,Xerox 1994,648,336,C0008
OFF-PA-10003953,Xerox 218,648,336,C0008
OFF-PA-10003971,Xerox 1965,598,304,C0008
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",473,241,C0008
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),999,549,C0008
OFF-PA-10004039,Xerox 1882,5598,2854,C0008
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),598,304,C0008
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",740,407,C0008
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",5548,2884,C0008
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",798,399,C0008
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,4894,2447,C0008
OFF-PA-10004100,Xerox 216,648,336,C0008
OFF-PA-10004101,Xerox 1894,648,336,C0008
OFF-PA-10004156,Xerox 188,1134,578,C0008
OFF-PA-10004239,Xerox 1953,428,235,C0008
OFF-PA-10004243,Xerox 1939,1897,986,C0008
OFF-PA-10004248,Xerox 1990,528,290,C0008
OFF-PA-10004255,Xerox 219,648,336,C0008
OFF-PA-10004285,Xerox 1959,668,347,C0008
OFF-PA-10004327,Xerox 1911,4790,2490,C0008
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,1998,1038,C0008
OFF-PA-10004355,Xerox 231,648,336,C0008
OFF-PA-10004359,Multicolor Computer Printout Paper,10485,5452,C0008
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,4804,2498,C0008
OFF-PA-10004405,Rediform Voice Mail Log Books,297,154,C0008
OFF-PA-10004438,Xerox 1907,1228,650,C0008
OFF-PA-10004451,Xerox 222,648,336,C0008
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",567,306,C0008
OFF-PA-10004475,Xerox 1940,5496,2802,C0008
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,447,228,C0008
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,1148,585,C0008
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",761,403,C0008
OFF-PA-10004609,Xerox 221,648,336,C0008
OFF-PA-10004610,Xerox 1900,427,235,C0008
OFF-PA-10004621,Xerox 212,648,336,C0008
OFF-PA-10004665,Advantus Motivational Note Cards,1310,668,C0008
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",635,342,C0008
OFF-PA-10004733,Things To Do Today Spiral Book,791,403,C0008
OFF-PA-10004734,Southworth Structures Collection,728,364,C0008
OFF-PA-10004735,Xerox 1905,648,336,C0008
OFF-PA-10004782,Xerox 228,648,336,C0008
OFF-PA-10004888,Xerox 217,648,336,C0008
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",938,487,C0008
OFF-PA-10004947,Easy-staple paper,427,235,C0008
OFF-PA-10004948,Xerox 190,497,263,C0008
OFF-PA-10004965,Xerox 1921,999,549,C0008
OFF-PA-10004971,Xerox 196,577,294,C0008
OFF-PA-10004983,Xerox 23,648,336,C0008
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",1030,546,C0008
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,9543,8970,C0012
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",9879,7211,C0012
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,16154,13085,C0012
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,6498,5718,C0012
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,26516,21743,C0012
OFF-ST-10000107,Fellowes Super Stor/Drawer,2775,2275,C0012
OFF-ST-10000129,Fellowes Recycled Storage Drawers,11102,10325,C0012
OFF-ST-10000136,Letter Size File,3969,2818,C0012
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,41588,29943,C0012
OFF-ST-10000321,Akro Stacking Bins,789,757,C0012
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",1343,993,C0012
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,2974,2527,C0012
OFF-ST-10000419,"Rogers Jumbo File, Granite",1358,1344,C0012
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",3476,2502,C0012
OFF-ST-10000532,Advantus Rolling Drawer Organizers,3847,2847,C0012
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,3197,2878,C0012
OFF-ST-10000585,Economy Rollaway Files,16520,12224,C0012
OFF-ST-10000604,Home/Office Personal File Carts,3476,2607,C0012
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1135,817,C0012
OFF-ST-10000617,Woodgrain Magazine Files by Perma,297,277,C0012
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,1674,1607,C0012
OFF-ST-10000642,"Tennsco Lockers, Gray",2098,1951,C0012
OFF-ST-10000649,Hanging Personal Folder File,1570,1177,C0012
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",3388,2541,C0012
OFF-ST-10000676,Fellowes Econo/Stor Drawers,9693,9111,C0012
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",14085,12394,C0012
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,8098,7774,C0012
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,1397,992,C0012
OFF-ST-10000777,"Companion Letter/Legal File, Black",3776,2718,C0012
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,2498,2023,C0012
OFF-ST-10000876,Eldon Simplefile Box Office,1244,895,C0012
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,5529,4091,C0012
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,1343,1007,C0012
OFF-ST-10000918,Crate-A-Files,1090,806,C0012
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",4098,4098,C0012
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,1930,1390,C0012
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,11497,11152,C0012
OFF-ST-10001031,Adjustable Personal File Tote,1628,1204,C0012
OFF-ST-10001034,Eldon File Chest Portable File,1985,1468,C0012
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,16727,16727,C0012
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",11098,10765,C0012
OFF-ST-10001172,"Tennsco Lockers, Sand",2098,1594,C0012
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",1343,966,C0012
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",13087,9815,C0012
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1691,1234,C0012
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",1542,1125,C0012
OFF-ST-10001325,Sterilite Officeware Hinged File Box,1048,765,C0012
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",1550,1116,C0012
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,7097,6743,C0012
OFF-ST-10001414,Decoflex Hanging Personal Folder File,1542,1141,C0012
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,6098,5976,C0012
OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,5398,5074,C0012
OFF-ST-10001476,Steel Personal Filing/Posting Tote,3551,2592,C0012
OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",17847,12492,C0012
OFF-ST-10001496,Standard Rollaway File with Lock,18019,13334,C0012
OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",598,496,C0012
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,6465,6141,C0012
OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",9199,8831,C0012
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,12033,8904,C0012
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,1623,1380,C0012
OFF-ST-10001580,Super Decoflex Portable Personal File,1497,1078,C0012
OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",1347,997,C0012
OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,1530,1102,C0012
OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",5299,5087,C0012
OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,64789,49239,C0012
OFF-ST-10001809,Fellowes Officeware Wire Shelving,8983,8803,C0012
OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",4276,3164,C0012
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,19317,16612,C0012
OFF-ST-10001963,Tennsco Regal Shelving Units,10141,9836,C0012
OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,41919,30600,C0012
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",2089,2047,C0012
OFF-ST-10002205,File Shuttle I and Handi-File,2226,1624,C0012
OFF-ST-10002214,X-Rack File for Hanging Folders,1129,835,C0012
OFF-ST-10002276,Safco Steel Mobile File Cart,8336,6252,C0012
OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",3178,3019,C0012
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",37097,29678,C0012
OFF-ST-10002301,Tennsco Commercial Shelving,2033,2013,C0012
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",8098,7936,C0012
OFF-ST-10002352,Iris Project Case,798,590,C0012
OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",2139,1518,C0012
OFF-ST-10002406,Pizazz Global Quick File,1497,1077,C0012
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,1228,884,C0012
OFF-ST-10002485,Rogers Deluxe File Chest,2198,2176,C0012
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,698,684,C0012
OFF-ST-10002554,Tennsco Industrial Shelving,4891,4793,C0012
OFF-ST-10002562,Staple magnet,937,675,C0012
OFF-ST-10002574,"SAFCO Commercial Wire Shelving, Black",13813,13813,C0012
OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,3247,3118,C0012
OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",15506,11474,C0012
OFF-ST-10002743,SAFCO Boltless Steel Shelving,11364,11250,C0012
OFF-ST-10002756,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",13531,13395,C0012
OFF-ST-10002790,Safco Industrial Shelving,7385,7163,C0012
OFF-ST-10002957,Sterilite Show Offs Storage Containers,528,528,C0012
OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",4357,3049,C0012
OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,2365,1679,C0012
OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3329,2530,C0012
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,18146,12883,C0012
OFF-ST-10003221,Staple magnet,1068,779,C0012
OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",5976,4302,C0012
OFF-ST-10003306,Letter Size Cart,14285,10143,C0012
