Order ID,Product ID,Quantity,Sales,Discount,Profit
CA-2016-107783,OFF-BI-10000545,6,136976,0.7,-91317
CA-2016-107783,OFF-AP-10004052,3,948,0.2,71
CA-2017-159793,FUR-BO-10001798,2,13097,0.5,-8906
CA-2014-160094,OFF-AR-10004010,5,17495,0.0,4548
CA-2014-160094,OFF-ST-10000585,5,82600,0.0,21476
CA-2017-151281,FUR-FU-10000397,7,13958,0.0,3908
CA-2017-118346,TEC-AC-10000736,5,39995,0.0,14398
CA-2014-129819,OFF-BI-10004970,3,1239,0.0,582
US-2017-148551,OFF-BI-10000545,5,76098,0.8,-114147
CA-2017-147767,OFF-BI-10001670,6,6786,0.7,-4524
CA-2015-108259,OFF-FA-10000624,11,3150,0.2,1181
CA-2015-108259,OFF-LA-10002945,1,504,0.2,163
CA-2015-108259,OFF-BI-10000315,7,3987,0.7,-2924
CA-2015-108259,FUR-FU-10000023,1,471,0.2,141
CA-2016-113341,FUR-CH-10004698,3,19435,0.2,1943
US-2015-131842,FUR-CH-10004477,2,9742,0.2,1096
CA-2016-164574,OFF-ST-10003816,5,70476,0.2,2642
CA-2016-164574,OFF-BI-10002429,3,2739,0.7,-2009
CA-2014-142769,OFF-FA-10000840,5,570,0.0,267
CA-2014-142769,FUR-FU-10001918,3,1419,0.0,553
CA-2014-142769,OFF-SU-10001574,2,730,0.0,219
CA-2014-142769,TEC-AC-10001606,2,19998,0.0,7599
CA-2014-142769,TEC-AC-10003399,4,14496,0.0,6088
CA-2014-142769,TEC-AC-10000865,2,11800,0.0,2005
CA-2014-142769,OFF-PA-10002923,1,4894,0.0,2447
CA-2014-142769,OFF-AP-10004785,2,2266,0.0,974
CA-2016-168361,OFF-BI-10003727,1,83,0.8,-133
CA-2016-153185,OFF-PA-10002246,6,3096,0.2,1122
CA-2017-124765,FUR-BO-10003965,5,72392,0.2,-8144
CA-2015-131856,FUR-FU-10000175,4,2196,0.6,-1592
CA-2015-131856,TEC-PH-10001336,6,61915,0.2,6965
CA-2015-131856,OFF-PA-10001954,7,12790,0.2,4156
CA-2017-126634,FUR-FU-10004973,5,9420,0.0,3956
CA-2016-118500,OFF-SU-10004231,5,4950,0.0,1336
CA-2016-163951,OFF-AR-10004269,5,1652,0.2,165
CA-2016-149916,OFF-BI-10004002,4,5536,0.2,1937
CA-2016-149916,TEC-MA-10000752,1,1156,0.2,375
CA-2015-158918,OFF-PA-10004947,4,1712,0.0,770
US-2014-159611,FUR-FU-10004904,3,18235,0.2,-1823
US-2014-159611,OFF-ST-10002790,2,11816,0.2,-2510
CA-2017-163265,OFF-FA-10004854,2,1836,0.2,619
CA-2017-163265,FUR-CH-10004063,3,60055,0.3,-857
CA-2017-163265,OFF-ST-10000642,3,5035,0.2,-818
CA-2017-163265,OFF-AR-10004078,6,2803,0.2,350
CA-2017-163265,FUR-FU-10004270,1,769,0.6,-365
CA-2017-141705,FUR-TA-10004607,5,51740,0.3,-8130
CA-2016-112739,OFF-BI-10001132,8,860,0.8,-1334
CA-2016-112739,TEC-AC-10001714,5,15956,0.2,3390
CA-2016-143805,OFF-AP-10002945,7,210455,0.0,69450
CA-2016-143805,OFF-SU-10004664,5,4070,0.0,1180
CA-2014-133634,TEC-AC-10002550,3,4779,0.0,1624
CA-2017-101665,OFF-AR-10002335,2,516,0.0,134
CA-2016-155446,TEC-AC-10001445,7,2121,0.0,445
CA-2017-137323,OFF-ST-10003996,6,9636,0.0,2505
CA-2016-144015,OFF-SU-10003505,2,23172,0.0,1158
CA-2016-144015,OFF-FA-10000624,5,1789,0.0,894
CA-2016-144015,OFF-PA-10002870,2,1248,0.0,561
CA-2014-101427,OFF-AR-10002257,3,801,0.2,110
CA-2016-136770,TEC-PH-10003580,2,25989,0.4,-5631
CA-2016-136770,TEC-PH-10001530,2,24718,0.4,-4943
CA-2016-136770,TEC-AC-10000420,5,27995,0.2,4899
CA-2016-118311,TEC-AC-10000892,5,45000,0.0,16200
US-2014-112795,OFF-PA-10001934,3,1944,0.0,952
CA-2017-127096,FUR-TA-10003473,1,30090,0.2,1128
CA-2017-119284,TEC-PH-10001051,3,23997,0.2,2699
CA-2017-119284,FUR-FU-10004351,4,3116,0.2,935
CA-2017-119284,FUR-TA-10004152,2,12096,0.4,-2822
CA-2017-119284,TEC-PH-10000560,8,223993,0.2,22399
CA-2017-119284,OFF-AP-10004249,8,7660,0.2,670
CA-2017-119284,OFF-ST-10001490,1,14277,0.2,1784
CA-2017-119284,OFF-PA-10000312,5,9136,0.2,2969
CA-2015-133494,OFF-AP-10002906,2,355,0.2,44
CA-2016-111318,TEC-PH-10004100,8,11513,0.2,1151
US-2014-132745,OFF-FA-10000254,1,471,0.0,0
CA-2014-146815,FUR-CH-10004289,2,17276,0.1,1343
CA-2014-146815,OFF-AR-10003469,2,352,0.0,168
CA-2014-119144,TEC-PH-10004188,4,7996,0.2,-1799
CA-2014-119144,FUR-BO-10004015,3,30597,0.15,2519
CA-2014-119144,OFF-ST-10000991,3,34491,0.0,1034
CA-2014-105648,FUR-TA-10002958,3,62635,0.2,-2348
US-2015-145422,FUR-BO-10002213,3,35949,0.15,-2960
CA-2017-136623,TEC-PH-10000004,6,7195,0.2,539
CA-2017-136623,OFF-BI-10003708,5,2980,0.2,931
CA-2017-121678,OFF-BI-10002949,1,182,0.7,-139
CA-2016-120824,OFF-AP-10001242,4,6438,0.8,-16096
CA-2016-120824,FUR-FU-10001424,2,698,0.6,-453
CA-2016-120824,OFF-AR-10003469,8,1126,0.2,394
CA-2016-120824,OFF-PA-10000232,3,1555,0.2,563
CA-2016-120824,FUR-CH-10000229,2,37937,0.3,-11923
CA-2016-120824,OFF-ST-10002562,9,6753,0.2,675
CA-2016-120824,OFF-BI-10001525,2,152,0.8,-266
US-2016-135209,OFF-PA-10002986,7,3740,0.2,1309
US-2016-135209,OFF-PA-10000143,6,2534,0.2,887
CA-2017-148145,OFF-AR-10003752,4,4620,0.0,2125
CA-2015-103870,TEC-AC-10002370,3,472,0.2,70
CA-2015-103870,FUR-FU-10002030,3,5335,0.2,1600
CA-2015-103870,FUR-BO-10002853,2,13110,0.2,819
CA-2015-103870,OFF-ST-10002562,3,2251,0.2,225
CA-2015-103870,TEC-AC-10004227,7,7274,0.2,-1273
CA-2015-111017,OFF-SU-10002573,3,5259,0.0,1577
CA-2017-116988,OFF-PA-10003848,3,1944,0.0,933
CA-2017-116988,FUR-FU-10001290,3,12630,0.0,4041
CA-2017-116988,TEC-AC-10003832,5,128745,0.0,24461
US-2014-169390,OFF-ST-10001558,4,6495,0.0,974
CA-2016-168774,OFF-ST-10001490,3,53541,0.0,16062
CA-2017-161592,OFF-BI-10003669,5,810,0.7,-594
US-2017-131961,OFF-AR-10004441,4,1324,0.2,364
US-2017-131961,TEC-PH-10001924,2,8398,0.4,-2099
CA-2016-102498,OFF-AR-10004456,5,7320,0.0,2122
CA-2015-113222,OFF-BI-10001890,3,1074,0.0,515
US-2015-144771,FUR-FU-10000629,1,1103,0.2,303
US-2015-144771,TEC-AC-10002323,3,5304,0.2,-464
CA-2015-162376,OFF-AR-10003056,4,1712,0.0,496
CA-2015-162376,OFF-PA-10000300,3,5994,0.0,2817
CA-2017-128076,FUR-FU-10000293,2,21058,0.0,1263
CA-2017-128076,OFF-BI-10003638,2,3096,0.2,1006
CA-2017-128076,TEC-MA-10002109,2,23998,0.2,3899
US-2015-163825,OFF-BI-10003527,3,305037,0.2,114389
US-2015-163825,TEC-PH-10004922,2,13397,0.0,3349
CA-2016-105662,OFF-PA-10001001,4,9324,0.2,3147
CA-2016-105662,TEC-PH-10001198,3,17748,0.2,1996
CA-2017-152198,OFF-LA-10000443,6,1771,0.2,597
CA-2017-152198,OFF-BI-10003669,3,486,0.7,-356
CA-2017-152198,OFF-BI-10001628,2,625,0.7,-521
CA-2016-114307,OFF-AP-10002350,2,3768,0.0,1055
CA-2016-114307,OFF-PA-10004100,8,5184,0.0,2488
CA-2016-114307,FUR-FU-10000794,3,2742,0.0,932
CA-2016-114307,OFF-BI-10002012,3,540,0.0,259
CA-2016-159891,OFF-BI-10003527,1,127099,0.0,63549
CA-2016-159891,OFF-EN-10004483,8,12536,0.0,5891
CA-2016-112578,OFF-ST-10003722,1,1403,0.0,406
CA-2016-112578,OFF-SU-10002557,2,2796,0.0,726
CA-2015-107083,OFF-AR-10002257,2,534,0.2,73
CA-2015-107083,OFF-BI-10000756,2,169,0.8,-254
CA-2015-107083,OFF-AP-10004136,3,2458,0.8,-6761
CA-2015-107083,OFF-BI-10002194,5,798,0.8,-1316
CA-2015-151722,TEC-AC-10000892,4,28800,0.2,5760
CA-2016-151148,TEC-PH-10001870,3,14695,0.2,918
CA-2016-151148,FUR-CH-10002304,4,8313,0.2,519
CA-2017-115882,OFF-AP-10002534,4,94278,0.2,9427
CA-2017-115882,OFF-PA-10001125,3,7435,0.2,2323
CA-2015-132276,OFF-AP-10000804,6,2688,0.0,672
CA-2015-132276,OFF-BI-10002982,2,1089,0.2,381
CA-2016-163636,OFF-AR-10001547,2,353,0.2,30
CA-2016-102813,FUR-CH-10000665,5,52842,0.3,0
CA-2016-102813,OFF-PA-10000520,8,4147,0.2,1451
CA-2017-135377,FUR-BO-10004015,3,28797,0.2,719
CA-2015-165813,OFF-ST-10004258,3,2930,0.2,256
CA-2015-133585,OFF-AR-10003696,2,5532,0.2,622
CA-2015-133585,FUR-BO-10001811,6,122799,0.32,-3611
CA-2016-116911,OFF-BI-10001249,4,2041,0.2,663
CA-2016-116911,FUR-TA-10003473,3,112839,0.0,25952
US-2017-129224,OFF-LA-10003190,2,460,0.2,167
CA-2017-145765,TEC-PH-10001305,5,19596,0.2,1959
CA-2017-145765,OFF-PA-10001534,3,1555,0.2,544
CA-2017-145765,TEC-AC-10000844,4,27196,0.2,5439
CA-2017-126914,FUR-CH-10000847,3,69835,0.2,5237
CA-2017-126914,FUR-BO-10000468,2,7772,0.2,-388
CA-2015-169572,OFF-BI-10002799,9,4662,0.0,2144
CA-2017-162075,TEC-PH-10001557,7,53754,0.2,4703
CA-2014-162992,OFF-LA-10001934,2,1462,0.0,687
CA-2014-162992,OFF-FA-10004248,5,2255,0.0,879
CA-2014-162992,TEC-PH-10001944,5,58379,0.2,7297
CA-2014-162992,TEC-PH-10002085,4,21116,0.2,1583
CA-2016-106397,OFF-PA-10003441,2,1296,0.0,622
CA-2016-106397,OFF-AR-10004602,2,4598,0.0,1287
US-2016-150140,TEC-PH-10002555,5,129475,0.0,33663
CA-2014-116666,TEC-CO-10001449,5,179997,0.4,23999
CA-2017-148992,OFF-PA-10004285,2,1068,0.2,374
CA-2016-140935,TEC-PH-10000562,2,22198,0.0,6215
CA-2016-140935,FUR-BO-10003966,2,34196,0.0,5471
CA-2014-157644,TEC-AC-10003614,3,3477,0.0,1147
CA-2014-157644,OFF-LA-10003148,3,1889,0.0,869
US-2017-100398,OFF-BI-10002133,3,10272,0.2,3723
CA-2016-113082,FUR-FU-10002813,2,4047,0.0,1457
US-2017-110646,OFF-BI-10004330,3,3328,0.7,-2773
US-2017-110646,TEC-PH-10002807,5,11865,0.4,1977
US-2017-110646,OFF-LA-10001404,5,1476,0.2,498
CA-2017-120614,OFF-PA-10004911,4,3752,0.0,1800
US-2016-140172,OFF-AP-10004233,3,20714,0.1,4833
US-2016-140172,OFF-AR-10002766,5,1390,0.0,375
CA-2015-127754,FUR-CH-10003199,3,26635,0.2,1331
CA-2015-144274,TEC-PH-10003012,2,30798,0.0,8931
CA-2015-144274,OFF-PA-10001583,6,4410,0.0,2072
CA-2015-144274,OFF-AR-10001940,4,1312,0.0,564
CA-2015-144274,OFF-EN-10003286,2,1655,0.0,778
CA-2015-144274,OFF-PA-10003441,6,3888,0.0,1866
CA-2015-142930,OFF-PA-10003395,4,33552,0.2,11743
CA-2017-100622,TEC-CO-10003236,2,95998,0.2,31199
CA-2017-100622,OFF-BI-10002982,2,408,0.7,-299
CA-2017-100622,OFF-AR-10004010,2,5598,0.2,419
CA-2017-100622,OFF-PA-10002947,2,1068,0.2,374
CA-2017-117156,OFF-EN-10003845,3,885,0.2,287
CA-2015-115399,OFF-LA-10003190,3,691,0.2,250
US-2014-157847,OFF-PA-10002986,5,2672,0.2,935
US-2014-157847,OFF-PA-10001593,7,3348,0.2,1046
CA-2015-115168,OFF-PA-10000528,2,1056,0.0,475
CA-2014-109680,OFF-ST-10001932,2,38634,0.0,5408
CA-2016-167983,OFF-BI-10003727,10,3344,0.2,1170
CA-2015-145324,FUR-FU-10002759,2,3996,0.0,1438
CA-2015-153423,OFF-BI-10000545,2,121756,0.2,45658
US-2017-132675,OFF-ST-10004950,1,1551,0.0,387
US-2017-132675,TEC-PH-10003171,2,8990,0.0,2517
US-2017-132675,OFF-AR-10000614,4,1428,0.0,371
US-2017-132675,OFF-AR-10000034,3,1272,0.0,496
US-2017-132675,OFF-LA-10003766,5,1575,0.0,756
CA-2014-153808,OFF-AR-10001725,3,7095,0.0,1844
CA-2014-153808,OFF-BI-10002794,2,6556,0.2,2376
CA-2014-153808,TEC-AC-10004171,3,29997,0.0,13198
US-2016-112396,TEC-AC-10003628,3,8997,0.0,3958
US-2016-112396,TEC-AC-10004761,2,3186,0.0,1115
CA-2014-141173,OFF-ST-10000885,5,6715,0.0,1678
CA-2017-156664,OFF-BI-10004209,3,723,0.7,-603
CA-2017-156664,OFF-FA-10002988,3,482,0.2,174
CA-2017-156664,OFF-PA-10002222,5,9136,0.2,2969
CA-2017-156664,OFF-AP-10004487,2,13011,0.2,1301
CA-2015-140718,TEC-PH-10003505,1,7423,0.2,835
CA-2015-140718,FUR-FU-10000076,10,15984,0.2,4595
CA-2015-140718,OFF-BI-10004728,2,289,0.7,-231
CA-2015-140718,OFF-PA-10002250,2,939,0.2,328
CA-2014-119977,OFF-PA-10003823,4,12392,0.0,5576
US-2015-115343,OFF-SU-10000898,5,5560,0.2,625
US-2015-115343,TEC-AC-10003832,3,61797,0.2,-772
CA-2017-163671,OFF-BI-10001679,3,2131,0.2,799
CA-2017-135909,TEC-AC-10002335,6,20994,0.0,3988
CA-2017-135909,TEC-PH-10003187,2,3198,0.2,-799
CA-2017-135909,OFF-BI-10003527,5,508396,0.2,190648
US-2017-114356,TEC-PH-10003171,1,3596,0.2,359
CA-2015-125934,OFF-LA-10000414,3,3105,0.0,1490
CA-2015-125934,FUR-FU-10002107,4,892,0.0,392
CA-2015-125934,OFF-BI-10004593,4,20960,0.0,9641
CA-2015-125934,OFF-AP-10003860,4,11104,0.0,2998
CA-2015-125934,OFF-PA-10000556,6,3888,0.0,1866
CA-2015-158148,OFF-AP-10003281,3,3627,0.0,1088
CA-2014-120411,FUR-BO-10004218,5,49343,0.3,-7048
CA-2014-120411,TEC-PH-10002185,2,1112,0.2,347
CA-2016-158260,TEC-MA-10003176,2,68640,0.2,7722
CA-2017-101805,OFF-BI-10002003,5,1592,0.2,537
CA-2017-101805,FUR-FU-10000023,12,7068,0.0,3109
CA-2017-101805,OFF-ST-10002756,4,54124,0.0,541
US-2014-105137,TEC-MA-10002694,2,10199,0.7,-7139
US-2014-105137,OFF-BI-10002429,2,1826,0.7,-1339
CA-2017-142489,OFF-BI-10003684,5,2199,0.8,-3298
US-2016-141264,OFF-SU-10003505,2,18537,0.2,-3475
US-2016-141264,OFF-AP-10002534,1,5892,0.8,-15320
CA-2017-126928,TEC-MA-10004626,4,48000,0.0,22560
CA-2017-126928,OFF-ST-10000615,3,3404,0.0,953
US-2015-107944,OFF-PA-10000659,11,19272,0.0,9250
US-2015-107944,TEC-AC-10000736,3,23997,0.0,8638
CA-2016-135594,TEC-AC-10003038,7,5012,0.2,-62
US-2017-115252,TEC-PH-10004071,2,1598,0.2,139
US-2017-115252,OFF-PA-10001667,3,1435,0.2,448
CA-2014-107398,OFF-BI-10001982,4,652,0.7,-456
CA-2014-107398,OFF-BI-10004141,3,286,0.7,-228
CA-2014-107398,OFF-BI-10002103,8,2085,0.7,-1668
CA-2014-169642,OFF-ST-10002574,2,27627,0.0,0
CA-2017-103968,FUR-FU-10003394,9,62964,0.0,10703
CA-2016-147256,TEC-PH-10003072,3,44997,0.0,22048
CA-2016-147256,OFF-AP-10003057,7,192759,0.0,75176
CA-2016-162159,FUR-CH-10001146,2,12178,0.0,3044
CA-2015-111038,FUR-CH-10003973,9,267667,0.2,26766
CA-2014-124723,FUR-TA-10001307,2,48923,0.3,4193
CA-2016-167241,FUR-FU-10004071,3,31202,0.0,4368
CA-2016-167241,OFF-ST-10001505,3,1794,0.0,304
CA-2016-167241,TEC-PH-10004614,3,16560,0.2,1035
CA-2016-167241,OFF-PA-10004911,4,3752,0.0,1800
CA-2015-163237,TEC-PH-10003601,3,49497,0.0,14849
CA-2015-163237,OFF-LA-10004545,2,2506,0.0,1177
CA-2016-150483,FUR-FU-10001379,3,3206,0.6,-1282
CA-2016-150483,OFF-PA-10001846,4,1849,0.2,670
CA-2016-150483,FUR-CH-10000422,3,19107,0.3,-3821
CA-2016-150483,OFF-PA-10004621,2,1036,0.2,362
US-2016-126431,OFF-LA-10001474,1,3053,0.0,1404
US-2016-126431,TEC-AC-10001635,3,3084,0.0,616
US-2016-126431,OFF-PA-10001950,9,7506,0.0,3377
CA-2016-139934,TEC-PH-10001552,7,6697,0.2,669
CA-2015-109603,OFF-PA-10003790,8,18272,0.0,8405
CA-2017-160661,OFF-LA-10002475,3,2193,0.0,1030
CA-2017-102610,TEC-AC-10000303,3,9597,0.2,1559
CA-2017-102610,TEC-PH-10000127,9,14392,0.2,-3238
CA-2017-102610,OFF-BI-10004364,2,356,0.7,-297
CA-2017-102610,OFF-LA-10002195,2,492,0.2,172
US-2016-144057,OFF-ST-10001490,6,85665,0.2,10708
US-2016-144057,OFF-BI-10002852,4,1318,0.8,-2043
US-2016-144057,OFF-AP-10000390,4,4878,0.8,-13171
US-2016-144057,OFF-PA-10004327,2,7664,0.2,2682
US-2016-144057,OFF-BI-10002353,6,1852,0.8,-2779
CA-2014-160276,FUR-FU-10003192,2,17768,0.0,4619
CA-2014-132983,TEC-AC-10000736,2,15997,0.0,5759
CA-2016-145709,TEC-PH-10003095,3,5268,0.2,1975
CA-2016-145709,FUR-FU-10002885,3,1156,0.2,260
CA-2017-133928,OFF-BI-10001525,4,457,0.7,-381
CA-2016-168032,TEC-PH-10004241,4,143996,0.2,14399
CA-2016-168032,OFF-BI-10000546,3,172,0.8,-267
CA-2016-168032,FUR-TA-10004256,3,62610,0.5,-53844
CA-2015-143616,OFF-AR-10002067,5,9920,0.0,2579
US-2015-168704,FUR-TA-10000688,4,60998,0.3,-11328
US-2015-168704,FUR-TA-10002530,2,21137,0.3,-4529
US-2015-168704,TEC-PH-10001061,3,23997,0.2,1799
CA-2017-143252,FUR-FU-10001057,5,9995,0.0,2298
CA-2017-143252,TEC-AC-10002331,3,2934,0.0,1085
CA-2016-102134,FUR-FU-10003724,2,1673,0.0,435
CA-2017-130036,OFF-PA-10000528,3,1267,0.2,396
CA-2017-130036,TEC-AC-10001908,14,111988,0.2,20997
CA-2015-134117,OFF-AR-10003903,5,20485,0.0,5326
CA-2015-134117,TEC-PH-10004908,2,13598,0.2,1699
CA-2015-134117,OFF-AR-10001940,5,1639,0.0,705
CA-2015-134117,OFF-BI-10002026,2,9296,0.2,3137
CA-2014-130918,OFF-SU-10003936,3,763,0.2,-181
CA-2016-159023,OFF-BI-10002813,7,415,0.7,-346
CA-2016-159023,TEC-MA-10003337,3,17999,0.7,-25198
CA-2017-111717,FUR-CH-10001545,3,23935,0.3,-4787
CA-2014-154592,OFF-PA-10000062,3,16488,0.0,8079
CA-2014-128622,OFF-SU-10001574,3,1095,0.0,328
CA-2017-148355,OFF-PA-10001972,3,1944,0.0,933
CA-2017-148355,OFF-BI-10000201,5,1230,0.0,615
CA-2014-132913,OFF-AP-10003278,1,1397,0.0,363
CA-2017-150910,FUR-TA-10002903,6,93495,0.4,-24932
CA-2017-150910,TEC-AC-10001013,2,4686,0.2,761
CA-2017-150910,OFF-ST-10000918,3,2616,0.2,196
CA-2017-150910,OFF-AR-10001419,7,2312,0.2,289
CA-2017-150910,OFF-AP-10003266,5,5924,0.2,1629
CA-2014-156790,FUR-BO-10000468,4,15545,0.2,-777
CA-2014-126480,OFF-PA-10004610,2,856,0.0,385
CA-2017-105620,FUR-FU-10004963,3,2100,0.2,577
CA-2017-105620,TEC-MA-10004626,2,12000,0.5,-720
CA-2017-150266,TEC-PH-10003437,5,29995,0.2,3749
CA-2017-150266,OFF-AP-10002867,5,6784,0.8,-17977
CA-2017-150266,FUR-CH-10002126,5,85393,0.3,-2439
CA-2017-150266,OFF-AR-10001761,4,1868,0.2,373
CA-2016-157280,FUR-FU-10004665,2,27395,0.0,7122
CA-2016-157280,TEC-AC-10000057,3,8997,0.0,1889
CA-2016-157280,FUR-FU-10003806,5,75680,0.0,7568
CA-2017-106691,OFF-BI-10000145,2,124,0.8,-193
CA-2016-134180,TEC-AC-10000892,1,7200,0.2,1440
CA-2016-134180,FUR-CH-10004886,7,47015,0.3,-1343
CA-2014-166730,OFF-ST-10002554,1,3912,0.2,-880
CA-2017-157469,OFF-AR-10001662,9,1972,0.2,172
CA-2017-157469,TEC-PH-10004531,2,15118,0.4,-2519
CA-2017-122308,FUR-CH-10000665,2,27176,0.1,6039
US-2014-149034,TEC-AC-10003023,1,4749,0.2,-118
CA-2017-159226,FUR-BO-10004709,7,34498,0.15,2841
CA-2017-156622,OFF-PA-10000477,7,3628,0.2,1270
CA-2017-156622,OFF-PA-10002923,2,7830,0.2,2936
CA-2017-156622,FUR-TA-10003008,1,12778,0.3,-3103
CA-2017-156622,OFF-BI-10003707,2,610,0.8,-915
CA-2014-119529,OFF-BI-10000546,2,576,0.0,282
CA-2015-150413,OFF-BI-10000404,1,172,0.8,-283
CA-2014-108182,OFF-BI-10001196,2,895,0.8,-1477
CA-2016-110898,OFF-AP-10001626,3,233,0.8,-630
CA-2016-110898,OFF-BI-10004656,4,172,0.8,-276
CA-2016-110898,FUR-FU-10003773,5,15904,0.6,-19482
CA-2016-110898,FUR-TA-10000849,2,14597,0.5,-9926
CA-2015-123092,FUR-FU-10000222,3,7795,0.2,1266
CA-2015-123092,OFF-BI-10001718,5,9597,0.7,-7357
CA-2015-123092,TEC-PH-10001700,2,10558,0.2,923
CA-2015-123092,OFF-AR-10004078,2,934,0.2,116
US-2015-128587,FUR-FU-10003026,2,968,0.0,377
US-2015-128587,TEC-CO-10003763,7,489993,0.0,230296
US-2017-139577,TEC-AC-10004708,5,10475,0.0,2199
CA-2017-159100,TEC-AC-10003499,2,1852,0.2,440
CA-2017-159100,FUR-TA-10001950,7,187525,0.4,-96888
CA-2014-109043,OFF-PA-10000312,5,9136,0.2,2969
CA-2014-109043,OFF-AP-10004708,5,15224,0.2,1712
US-2017-116491,TEC-PH-10004531,2,3518,0.2,1231
CA-2017-122763,OFF-PA-10000474,2,5670,0.2,1913
CA-2017-122763,OFF-PA-10002377,7,27406,0.2,10277
CA-2017-137785,FUR-CH-10001482,5,45843,0.3,-12443
CA-2014-133389,OFF-BI-10001553,3,822,0.7,-603
CA-2014-103807,TEC-AC-10000199,1,595,0.0,83
CA-2014-103807,OFF-PA-10002195,3,1524,0.0,716
CA-2015-102855,TEC-AC-10001767,6,23994,0.0,2639
CA-2015-102855,OFF-AR-10002467,8,2384,0.0,643
CA-2017-107825,OFF-ST-10001321,6,9252,0.0,2498
CA-2017-107825,OFF-ST-10000777,1,3776,0.0,1057
CA-2017-107825,OFF-LA-10003720,2,738,0.0,346
CA-2017-107825,FUR-FU-10000206,2,582,0.0,273
CA-2017-106047,OFF-PA-10000791,1,381,0.2,119
CA-2017-127803,OFF-BI-10001787,4,2616,0.0,1281
CA-2015-137071,TEC-AC-10004353,2,10080,0.2,2142
CA-2016-121447,FUR-FU-10001861,7,13580,0.0,6654
CA-2017-143084,OFF-AR-10002766,5,1390,0.0,375
CA-2017-143084,OFF-EN-10003072,5,1939,0.0,931
CA-2016-131639,OFF-BI-10001636,2,1348,0.2,438
CA-2016-131639,OFF-BI-10000948,1,1141,0.2,385
CA-2016-161361,OFF-PA-10001838,3,1764,0.0,864
CA-2016-161361,OFF-BI-10002215,3,1704,0.2,553
CA-2014-100706,TEC-AC-10001314,2,9998,0.0,799
CA-2014-100706,FUR-FU-10002268,6,2946,0.0,972
CA-2015-129525,OFF-BI-10002133,13,16692,0.7,-11684
US-2016-141880,FUR-FU-10001979,3,9832,0.2,983
CA-2015-165799,FUR-CH-10001482,1,11788,0.1,130
CA-2016-102127,TEC-AC-10002018,3,2097,0.0,901
CA-2016-102127,TEC-AC-10000397,4,13996,0.0,979
CA-2016-102127,FUR-FU-10003976,3,3774,0.0,1283
US-2016-152415,FUR-FU-10002597,3,1482,0.0,622
US-2016-152415,FUR-FU-10004864,3,19182,0.0,6138
CA-2014-138198,OFF-BI-10002103,2,1390,0.2,451
CA-2017-128041,OFF-AP-10001005,4,31460,0.0,10381
CA-2017-128041,FUR-TA-10002607,4,28356,0.0,4536
CA-2017-105823,FUR-CH-10000454,2,48796,0.0,14638
CA-2014-152268,OFF-BI-10001359,2,179398,0.0,84317
CA-2015-148873,OFF-BI-10003196,4,299,0.8,-448
CA-2015-148873,TEC-AC-10003657,4,10876,0.2,271
CA-2015-166492,OFF-PA-10002262,4,2592,0.0,1244
CA-2015-166492,OFF-ST-10002214,2,2258,0.0,587
CA-2017-157420,TEC-PH-10003555,3,5517,0.2,-1241
CA-2016-117121,OFF-BI-10000545,13,989274,0.0,494637
CA-2014-138177,FUR-TA-10004607,1,7391,0.5,-4582
CA-2014-114335,FUR-FU-10000277,4,33708,0.2,1685
CA-2015-168760,OFF-AP-10004532,3,6144,0.0,1658
CA-2016-168830,TEC-AC-10003911,3,47997,0.0,16318
CA-2017-137463,OFF-BI-10003196,2,598,0.2,224
CA-2017-137463,TEC-AC-10000358,5,18995,0.0,4558
CA-2017-137463,TEC-AC-10000057,5,14994,0.0,3148
CA-2017-137463,OFF-AR-10001988,5,2995,0.0,868
CA-2017-137463,OFF-LA-10003498,3,4440,0.0,2220
CA-2014-124513,OFF-AR-10002956,3,6603,0.0,1716
CA-2015-165554,OFF-PA-10003724,2,1086,0.0,532
CA-2014-141838,OFF-AR-10004272,2,336,0.0,84
CA-2014-141838,OFF-BI-10003291,4,2793,0.2,942
CA-2014-141838,TEC-PH-10004100,2,2878,0.2,287
CA-2017-117009,OFF-SU-10001218,2,2196,0.0,614
CA-2015-128993,TEC-AC-10004209,2,2198,0.0,857
CA-2015-160227,FUR-CH-10002073,11,262132,0.1,55339
CA-2015-149097,FUR-FU-10003424,7,7476,0.0,2392
CA-2015-149097,FUR-TA-10001086,3,36477,0.2,2735
CA-2016-132304,FUR-TA-10004619,7,111517,0.0,33455
CA-2015-136420,OFF-BI-10002854,4,8969,0.2,3363
CA-2015-136420,OFF-LA-10002762,4,5012,0.0,2355
CA-2016-101623,OFF-FA-10003495,6,3647,0.0,1823
US-2014-151015,OFF-PA-10002581,13,32219,0.2,10068
US-2014-151015,OFF-BI-10000343,3,294,0.8,-486
US-2014-151015,OFF-PA-10001184,4,1913,0.2,693
CA-2017-152968,TEC-AC-10000521,2,2308,0.0,692
CA-2016-150077,TEC-PH-10002890,2,9048,0.0,2352
CA-2016-106278,FUR-CH-10003061,3,21597,0.2,-269
CA-2016-106278,OFF-EN-10003567,3,6594,0.0,3099
CA-2017-147550,FUR-FU-10001918,3,1135,0.2,269
CA-2015-136105,OFF-ST-10002444,2,2456,0.0,687
CA-2016-142524,OFF-EN-10003286,2,1655,0.0,778
CA-2016-142524,TEC-AC-10000109,5,27995,0.0,6718
CA-2014-136336,OFF-ST-10002574,6,82884,0.0,0
