Order ID,Customer ID,Order Date,AddressID
US-2017-152492,AH-10585,2017-07-06,A002963
CA-2017-106824,AT-10735,2017-07-07,A004149
CA-2017-155152,MP-17965,2017-07-07,A001156
CA-2017-105053,CS-12355,2017-07-07,A000591
US-2017-169551,RL-19615,2017-07-07,A002918
CA-2017-140480,HE-14800,2017-07-08,A004097
CA-2017-111759,MR-17545,2017-07-08,A004685
CA-2017-134306,TD-20995,2017-07-08,A000158
CA-2017-133249,SZ-20035,2017-07-08,A000650
CA-2017-150189,VG-21790,2017-07-08,A001585
CA-2017-108560,JC-15385,2017-07-08,A000787
CA-2017-138464,VF-21715,2017-07-08,A002230
CA-2017-132122,JH-15820,2017-07-09,A001086
US-2017-100209,TD-20995,2017-07-09,A000465
CA-2017-145128,SM-20320,2017-07-09,A001258
CA-2017-121083,JF-15190,2017-07-09,A003019
CA-2017-115651,NS-18640,2017-07-09,A000502
CA-2017-169012,BF-11275,2017-07-10,A003913
CA-2017-128629,BP-11155,2017-07-10,A001445
CA-2017-127460,FG-14260,2017-07-10,A001534
CA-2017-136623,TS-21430,2017-07-11,A004265
CA-2017-127656,NW-18400,2017-07-11,A003061
CA-2017-164959,KN-16390,2017-07-11,A000700
CA-2017-162015,KB-16240,2017-07-11,A004197
CA-2017-156818,JD-16015,2017-07-11,A001314
CA-2017-106047,CS-11860,2017-07-12,A004410
CA-2017-102155,RR-19525,2017-07-13,A002938
CA-2017-136364,MH-17455,2017-07-13,A002353
US-2017-161935,JL-15835,2017-07-14,A003671
CA-2017-121048,TC-21295,2017-07-14,A003666
CA-2017-166142,MM-17260,2017-07-15,A001012
US-2017-128951,RS-19420,2017-07-15,A003747
CA-2017-164378,MM-18055,2017-07-15,A002709
US-2017-156909,SF-20065,2017-07-16,A000012
CA-2017-109778,VM-21685,2017-07-16,A001256
US-2017-152842,NF-18385,2017-07-16,A004835
CA-2017-139948,SW-20455,2017-07-17,A001191
US-2017-105046,BE-11335,2017-07-17,A002224
CA-2017-126662,AB-10255,2017-07-17,A002248
CA-2017-142342,AJ-10795,2017-07-17,A002784
US-2017-165358,SV-20365,2017-07-18,A003443
US-2017-142573,ML-17410,2017-07-18,A001923
CA-2017-122035,EM-13825,2017-07-20,A001130
CA-2017-150497,SM-20950,2017-07-20,A001552
CA-2017-118640,CS-11950,2017-07-20,A000271
US-2017-108343,AR-10825,2017-07-20,A004572
US-2017-123204,CS-11860,2017-07-21,A003339
CA-2017-103478,KL-16555,2017-07-21,A004054
CA-2017-145429,SW-20455,2017-07-21,A003281
US-2017-123834,GM-14500,2017-07-21,A003831
US-2017-127719,TW-21025,2017-07-21,A000299
CA-2017-104731,AM-10705,2017-07-21,A003227
US-2017-158505,SF-20200,2017-07-21,A002107
CA-2017-145093,PT-19090,2017-07-21,A004829
CA-2017-118724,AR-10825,2017-07-21,A003460
US-2017-160465,SW-20350,2017-07-21,A002454
CA-2017-109750,FH-14365,2017-07-22,A001575
US-2017-106551,EB-13930,2017-07-22,A003952
CA-2017-110940,AZ-10750,2017-07-23,A004713
CA-2017-118346,PO-19180,2017-07-23,A004226
CA-2017-117240,CP-12340,2017-07-23,A000352
CA-2017-125367,NM-18445,2017-07-23,A003854
CA-2017-103506,LR-17035,2017-07-23,A003081
US-2017-101721,MY-17380,2017-07-23,A003988
CA-2017-133718,TB-21520,2017-07-23,A004527
US-2017-169320,LH-16900,2017-07-23,A002156
US-2017-135013,HR-14830,2017-07-24,A003369
CA-2017-121293,JC-15775,2017-07-25,A003319
CA-2017-167549,EM-14200,2017-07-25,A003871
CA-2017-169810,RB-19360,2017-07-25,A001404
CA-2017-125640,DD-13570,2017-07-25,A002504
US-2017-167318,GZ-14545,2017-07-26,A004040
CA-2017-108791,TM-21490,2017-07-27,A002600
CA-2017-123239,MG-18145,2017-07-27,A002023
CA-2017-107209,JW-15955,2017-07-27,A004828
CA-2017-133046,DK-13375,2017-07-27,A003940
CA-2017-130841,MH-17620,2017-07-28,A001078
CA-2017-130771,LA-16780,2017-07-29,A001082
US-2017-113852,GW-14605,2017-07-29,A000897
CA-2017-146031,GM-14440,2017-07-29,A001319
US-2017-115301,VG-21790,2017-07-29,A003376
US-2017-130953,RF-19735,2017-07-29,A002459
CA-2017-101483,AG-10675,2017-07-29,A000841
CA-2017-141103,JF-15355,2017-07-30,A003773
CA-2017-155740,TC-21475,2017-07-30,A003733
CA-2017-167913,JL-15835,2017-07-30,A000297
CA-2017-161102,EC-14050,2017-07-31,A003173
CA-2017-126144,GM-14680,2017-07-31,A004632
CA-2017-147032,LB-16795,2017-07-31,A004777
CA-2017-115805,KW-16435,2017-07-31,A002812
CA-2017-125752,EH-14125,2017-07-31,A001860
CA-2017-121909,EA-14035,2017-07-31,A001080
US-2017-165869,LS-17200,2017-07-31,A003276
CA-2017-133235,LH-16750,2017-08-01,A000571
CA-2017-135034,AT-10735,2017-08-01,A000485
CA-2017-168942,EM-13960,2017-08-01,A003377
CA-2017-162691,AS-10045,2017-08-01,A000891
CA-2017-124576,HK-14890,2017-08-01,A001060
CA-2017-168396,BD-11725,2017-08-03,A002274
CA-2017-165386,CM-12190,2017-08-03,A000978
CA-2017-163566,TB-21055,2017-08-03,A004903
CA-2017-141747,SC-20230,2017-08-03,A004515
CA-2017-140781,AB-10105,2017-08-03,A004514
US-2017-143175,GA-14515,2017-08-03,A003462
CA-2017-146367,HM-14860,2017-08-04,A002567
CA-2017-132738,HM-14860,2017-08-04,A002490
CA-2017-154676,NZ-18565,2017-08-05,A002990
CA-2017-117695,PW-19030,2017-08-05,A000680
CA-2017-128328,PO-18865,2017-08-05,A003254
CA-2017-136609,TB-21355,2017-08-06,A002725
CA-2017-151981,GM-14455,2017-08-06,A003148
CA-2017-161200,SV-20365,2017-08-06,A000951
CA-2017-168172,SH-20395,2017-08-06,A003623
US-2017-155999,JK-15370,2017-08-07,A002013
CA-2017-156776,JL-15505,2017-08-07,A004505
CA-2017-115175,MC-17575,2017-08-07,A002193
CA-2017-158344,CC-12475,2017-08-07,A002100
CA-2017-163321,FM-14380,2017-08-07,A001340
CA-2017-117023,JW-15955,2017-08-07,A001759
CA-2017-110821,CK-12205,2017-08-07,A003729
CA-2017-143063,IL-15100,2017-08-10,A001062
CA-2017-145443,SC-20695,2017-08-10,A002450
CA-2017-100433,SJ-20125,2017-08-11,A004603
CA-2017-160899,DR-12940,2017-08-11,A003277
CA-2017-139311,SF-20965,2017-08-11,A001978
CA-2017-158169,JM-16195,2017-08-12,A002838
US-2017-118941,BB-11545,2017-08-12,A003790
CA-2017-106537,RH-19495,2017-08-12,A001408
CA-2017-152310,DK-12895,2017-08-12,A004016
CA-2017-128363,DC-12850,2017-08-13,A003856
CA-2017-100580,MK-17905,2017-08-13,A003611
CA-2017-167542,KD-16495,2017-08-13,A002986
US-2017-103828,JK-15370,2017-08-13,A001409
CA-2017-105921,JM-15250,2017-08-14,A002204
CA-2017-169264,NP-18700,2017-08-14,A001167
US-2017-117723,DL-13495,2017-08-15,A001234
CA-2017-138548,JG-15160,2017-08-15,A001198
CA-2017-144883,BO-11350,2017-08-15,A002598
CA-2017-122987,SJ-20215,2017-08-16,A003553
CA-2017-151211,AH-10120,2017-08-17,A003153
US-2017-111423,EH-13765,2017-08-17,A000943
CA-2017-133102,ED-13885,2017-08-17,A003513
CA-2017-118892,TP-21415,2017-08-17,A003541
CA-2017-166093,RW-19540,2017-08-17,A003874
CA-2017-151358,NF-18595,2017-08-18,A002110
CA-2017-162936,CM-12160,2017-08-18,A004208
CA-2017-122028,CK-12205,2017-08-18,A003366
CA-2017-119809,YS-21880,2017-08-18,A003050
CA-2017-117947,NG-18355,2017-08-18,A000285
CA-2017-121027,HW-14935,2017-08-18,A002761
CA-2017-163069,PJ-19015,2017-08-18,A003288
CA-2017-112809,RA-19915,2017-08-18,A000726
CA-2017-115777,DO-13645,2017-08-19,A003160
CA-2017-101728,SC-20575,2017-08-19,A002404
CA-2017-132339,JB-15400,2017-08-19,A002175
US-2017-100398,DO-13435,2017-08-19,A004309
CA-2017-119011,LR-17035,2017-08-20,A002932
CA-2017-137344,EM-13810,2017-08-20,A001403
CA-2017-105326,KT-16480,2017-08-20,A003776
US-2017-114356,TT-21460,2017-08-20,A004334
US-2017-111241,GM-14500,2017-08-20,A000984
CA-2017-117646,SC-20845,2017-08-21,A004869
CA-2017-126956,GT-14710,2017-08-21,A000386
CA-2017-112956,TH-21550,2017-08-21,A001776
CA-2017-144750,DL-13495,2017-08-21,A003155
US-2017-102183,PK-19075,2017-08-21,A004545
CA-2017-121489,CM-11815,2017-08-21,A002566
US-2017-109253,PR-18880,2017-08-21,A001644
CA-2017-155705,NF-18385,2017-08-21,A000194
CA-2017-131037,TM-21490,2017-08-22,A002562
US-2017-132381,Dp-13240,2017-08-22,A002997
CA-2017-129021,PO-18850,2017-08-23,A002121
CA-2017-123043,AH-10195,2017-08-24,A002656
CA-2017-139717,DM-13015,2017-08-24,A002960
CA-2017-114636,GA-14725,2017-08-25,A000410
US-2017-105697,JE-15715,2017-08-25,A003862
CA-2017-159793,SV-20365,2017-08-25,A004223
CA-2017-101210,DW-13540,2017-08-25,A000707
CA-2017-132584,HJ-14875,2017-08-26,A004710
CA-2017-157350,DP-13000,2017-08-26,A003956
CA-2017-128475,SC-20680,2017-08-26,A001323
US-2017-134481,AR-10405,2017-08-27,A000169
US-2017-162208,SP-20620,2017-08-27,A001666
CA-2017-133501,DK-12895,2017-08-27,A002140
CA-2017-101273,ST-20530,2017-08-27,A004191
CA-2017-161956,DR-12880,2017-08-27,A001840
CA-2017-130036,BP-11185,2017-08-27,A004372
US-2017-139465,MR-17545,2017-08-27,A000870
CA-2017-155047,SE-20110,2017-08-27,A001439
CA-2017-163097,SF-20200,2017-08-27,A004604
CA-2017-146920,SC-20305,2017-08-28,A001926
US-2017-169502,MG-17650,2017-08-28,A002259
CA-2017-126067,KN-16705,2017-08-28,A001208
CA-2017-101014,RW-19540,2017-08-29,A003949
CA-2017-144064,CP-12085,2017-08-29,A000954
CA-2017-104024,MD-17860,2017-08-29,A002085
US-2017-135062,RL-19615,2017-08-31,A001392
CA-2017-154074,BW-11110,2017-08-31,A003151
CA-2017-107321,AW-10930,2017-08-31,A002440
CA-2017-132619,MS-17770,2017-08-31,A004751
CA-2017-133004,AJ-10945,2017-08-31,A001796
CA-2017-159884,JF-15490,2017-08-31,A000736
CA-2017-127712,MG-17890,2017-08-31,A003451
CA-2017-117198,BG-11035,2017-08-31,A002759
CA-2017-128041,RW-19540,2017-09-01,A004423
CA-2017-145653,CA-12775,2017-09-01,A002554
CA-2017-131625,BN-11515,2017-09-01,A001591
CA-2017-107909,SS-20875,2017-09-01,A002136
US-2017-135230,CK-12325,2017-09-01,A002315
CA-2017-157987,AC-10615,2017-09-02,A000956
CA-2017-146983,AH-10210,2017-09-02,A004547
CA-2017-102218,LW-17215,2017-09-02,A004554
CA-2017-169327,MH-17290,2017-09-02,A004842
CA-2017-114216,RK-19300,2017-09-02,A000444
CA-2017-113075,MC-18100,2017-09-02,A003531
CA-2017-111388,SU-20665,2017-09-02,A004540
CA-2017-110380,PF-19225,2017-09-02,A000593
CA-2017-137596,BE-11335,2017-09-02,A000433
CA-2017-145037,TB-21055,2017-09-02,A003269
CA-2017-123001,AW-10840,2017-09-02,A001930
US-2017-163657,JL-15235,2017-09-02,A003638
CA-2017-111220,JS-15595,2017-09-02,A003370
CA-2017-114552,Dl-13600,2017-09-02,A000323
CA-2017-161557,AG-10900,2017-09-03,A003124
US-2017-122637,EP-13915,2017-09-03,A000248
CA-2017-123022,SC-20050,2017-09-03,A002774
CA-2017-146136,AP-10915,2017-09-03,A000329
CA-2017-161823,AG-10300,2017-09-03,A001765
US-2017-153255,JK-15730,2017-09-03,A002881
CA-2017-167626,MY-18295,2017-09-03,A003584
CA-2017-161067,KB-16405,2017-09-03,A002869
CA-2017-152485,JD-15790,2017-09-04,A000716
US-2017-117450,DO-13645,2017-09-04,A003573
CA-2017-116680,PK-19075,2017-09-04,A002687
CA-2017-147410,EJ-14155,2017-09-04,A003473
CA-2017-109757,MD-17350,2017-09-04,A001753
CA-2017-117261,TH-21235,2017-09-04,A002120
US-2017-147655,AS-10045,2017-09-04,A004479
CA-2017-102750,GM-14695,2017-09-04,A001204
CA-2017-140326,HW-14935,2017-09-04,A001729
CA-2017-120761,AB-10150,2017-09-04,A000751
CA-2017-101182,KB-16405,2017-09-04,A001521
CA-2017-141929,RA-19285,2017-09-04,A001784
CA-2017-137582,CV-12805,2017-09-04,A004085
CA-2017-100783,JK-16120,2017-09-04,A003864
US-2017-166394,VM-21835,2017-09-04,A003293
CA-2017-117394,MM-17920,2017-09-04,A002020
CA-2017-120705,MG-17875,2017-09-05,A001721
CA-2017-102736,LP-17095,2017-09-05,A003994
CA-2017-107293,CS-12400,2017-09-05,A000756
US-2017-104094,AG-10675,2017-09-07,A002591
US-2017-130687,PF-19225,2017-09-07,A004575
US-2017-169488,AA-10375,2017-09-07,A004690
CA-2017-151008,JM-16195,2017-09-07,A002730
CA-2017-100160,CB-12025,2017-09-07,A002039
CA-2017-128783,TG-21640,2017-09-07,A003488
CA-2017-148929,SP-20620,2017-09-07,A001254
CA-2017-107244,AG-10390,2017-09-07,A002949
US-2017-150070,JA-15970,2017-09-07,A003954
CA-2017-124401,RD-19900,2017-09-07,A001017
CA-2017-100335,NF-18595,2017-09-07,A001652
US-2017-129441,JC-15340,2017-09-07,A000245
CA-2017-163692,Dp-13240,2017-09-07,A002004
CA-2017-103877,RD-19660,2017-09-07,A001755
CA-2017-128769,DM-12955,2017-09-07,A003998
US-2017-124779,BF-11020,2017-09-08,A003257
US-2017-124968,MM-18055,2017-09-08,A000831
CA-2017-126396,AR-10345,2017-09-08,A002843
CA-2017-132437,EM-14095,2017-09-08,A004215
CA-2017-149895,EB-14110,2017-09-08,A001538
CA-2017-144456,FC-14245,2017-09-08,A004053
CA-2017-152856,RS-19765,2017-09-08,A002225
CA-2017-158036,DB-13555,2017-09-08,A001798
CA-2017-137498,LC-17050,2017-09-09,A002740
CA-2017-168403,DK-12835,2017-09-09,A003847
CA-2017-139444,GK-14620,2017-09-09,A003075
US-2017-159562,JB-16000,2017-09-09,A002552
CA-2017-152198,JD-16015,2017-09-09,A004284
US-2017-146213,MC-17605,2017-09-09,A003759
CA-2017-147361,SB-20290,2017-09-09,A001168
US-2017-118087,SP-20620,2017-09-09,A000573
CA-2017-147228,SO-20335,2017-09-09,A002271
CA-2017-155929,AI-10855,2017-09-09,A002678
CA-2017-169439,LC-17140,2017-09-09,A003563
CA-2017-100825,KD-16495,2017-09-09,A002902
CA-2017-147403,KH-16630,2017-09-10,A002638
CA-2017-152093,SN-20560,2017-09-10,A001397
CA-2017-126438,AR-10345,2017-09-10,A002406
CA-2017-120999,LC-16930,2017-09-10,A000019
CA-2017-159954,SS-20410,2017-09-10,A002901
CA-2017-110905,RW-19690,2017-09-10,A000957
CA-2017-123036,HA-14905,2017-09-10,A003363
CA-2017-128370,FH-14275,2017-09-10,A000899
CA-2017-122280,SH-20395,2017-09-10,A001564
CA-2017-149559,KF-16285,2017-09-11,A001503
US-2017-160836,CC-12475,2017-09-11,A003665
US-2017-142188,JF-15415,2017-09-11,A003062
CA-2017-117044,HA-14920,2017-09-11,A002154
CA-2017-144484,CB-12025,2017-09-11,A002584
CA-2017-166898,KH-16630,2017-09-11,A004455
CA-2017-127726,SS-20410,2017-09-11,A004579
US-2017-152898,CB-12025,2017-09-11,A004552
CA-2017-124898,DB-12910,2017-09-11,A001431
CA-2017-112774,RC-19960,2017-09-11,A000258
CA-2017-140676,BF-11080,2017-09-12,A001006
US-2017-109582,JM-15865,2017-09-12,A002557
CA-2017-108749,DJ-13510,2017-09-12,A002537
CA-2017-103611,JM-15535,2017-09-12,A000724
CA-2017-139493,SG-20605,2017-09-13,A003737
CA-2017-115882,DB-13555,2017-09-14,A004291
CA-2017-156237,PS-18760,2017-09-14,A003332
CA-2017-147725,LT-17110,2017-09-14,A002185
US-2017-157224,JB-16000,2017-09-14,A003056
CA-2017-114440,TB-21520,2017-09-14,A000033
CA-2017-130302,CY-12745,2017-09-14,A004838
CA-2017-152975,RB-19705,2017-09-14,A004707
CA-2017-108931,HZ-14950,2017-09-14,A004716
CA-2017-132353,DB-13060,2017-09-15,A000430
CA-2017-145737,AB-10165,2017-09-15,A003012
CA-2017-139822,Dp-13240,2017-09-15,A003866
CA-2017-127096,CS-12400,2017-09-15,A004257
US-2017-163300,ES-14020,2017-09-15,A002944
CA-2017-146185,CC-12145,2017-09-15,A003411
US-2017-116652,RD-19480,2017-09-15,A003198
CA-2017-130043,BB-11545,2017-09-15,A000202
CA-2017-124205,TC-21145,2017-09-15,A003307
CA-2017-165008,DO-13645,2017-09-15,A003916
CA-2017-134418,GM-14500,2017-09-15,A003770
CA-2017-163020,MO-17800,2017-09-15,A000288
CA-2017-121888,CL-11890,2017-09-15,A000740
CA-2017-118136,BB-10990,2017-09-16,A000129
CA-2017-144113,JF-15355,2017-09-16,A000339
CA-2017-141446,CL-12700,2017-09-16,A004895
CA-2017-136448,AS-10090,2017-09-16,A001704
CA-2017-130715,CY-12745,2017-09-16,A004581
CA-2017-112984,EH-14185,2017-09-16,A002942
CA-2017-134173,AB-10060,2017-09-16,A001499
CA-2017-137470,TP-21415,2017-09-17,A001105
CA-2017-142293,SC-20380,2017-09-17,A004789
CA-2017-126928,GZ-14470,2017-09-17,A004343
CA-2017-157931,MO-17800,2017-09-17,A001125
CA-2017-112515,AS-10225,2017-09-17,A001289
CA-2017-105669,SJ-20125,2017-09-17,A003643
CA-2017-166856,TS-21505,2017-09-18,A002659
CA-2017-131016,DC-12850,2017-09-18,A001383
CA-2017-140508,PA-19060,2017-09-18,A003767
CA-2017-164756,SS-20140,2017-09-18,A003365
CA-2017-133333,BF-11020,2017-09-18,A000353
CA-2017-148068,MM-18280,2017-09-18,A001922
CA-2017-106180,SH-19975,2017-09-18,A000068
CA-2017-134439,TM-21010,2017-09-18,A002611
CA-2017-153822,AB-10105,2017-09-19,A000665
CA-2017-139619,ES-14080,2017-09-19,A000021
US-2017-148866,JM-15535,2017-09-19,A003187
CA-2017-139787,JP-16135,2017-09-19,A001349
CA-2017-102974,DP-13105,2017-09-19,A003292
CA-2017-143378,JR-16210,2017-09-19,A003004
CA-2017-160801,FG-14260,2017-09-19,A003802
CA-2017-100111,SV-20365,2017-09-20,A002996
US-2017-146878,DL-12865,2017-09-21,A002948
CA-2017-123351,KT-16480,2017-09-21,A002101
CA-2017-133074,DB-13615,2017-09-21,A004165
CA-2017-132262,ML-18265,2017-09-21,A002655
CA-2017-169817,EB-13870,2017-09-21,A002334
CA-2017-165155,BM-11575,2017-09-21,A003590
CA-2017-151428,RH-19495,2017-09-21,A000370
CA-2017-161970,PB-19105,2017-09-22,A003441
CA-2017-117009,BK-11260,2017-09-22,A004437
CA-2017-158379,JA-15970,2017-09-22,A000874
CA-2017-166317,JE-15610,2017-09-22,A000864
US-2017-108245,SH-19975,2017-09-22,A001582
CA-2017-122196,CA-12265,2017-09-22,A002476
CA-2017-102967,MG-17890,2017-09-22,A002729
CA-2017-161053,JE-15745,2017-09-22,A001888
US-2017-103226,DW-13195,2017-09-22,A002183
CA-2017-162789,LC-17140,2017-09-22,A004616
CA-2017-167381,EH-14005,2017-09-22,A001029
CA-2017-136000,SC-20440,2017-09-22,A002810
CA-2017-123778,BS-11755,2017-09-23,A001661
CA-2017-117485,BD-11320,2017-09-23,A000959
CA-2017-121853,DB-13660,2017-09-23,A004574
CA-2017-103520,MH-17785,2017-09-23,A004734
US-2017-125647,LC-16870,2017-09-23,A002661
CA-2017-102309,DO-13645,2017-09-23,A004537
CA-2017-132521,DW-13540,2017-09-23,A000520
CA-2017-121412,BG-11695,2017-09-23,A000595
US-2017-132059,AP-10915,2017-09-23,A001563
CA-2017-121314,BE-11410,2017-09-23,A001869
CA-2017-138422,KN-16705,2017-09-23,A001135
US-2017-132675,KF-16285,2017-09-24,A004325
CA-2017-142034,KB-16240,2017-09-24,A001723
CA-2017-163335,AG-10675,2017-09-24,A002538
CA-2017-121839,MH-18115,2017-09-24,A001766
CA-2017-122364,FA-14230,2017-09-24,A002969
CA-2017-148411,RO-19780,2017-09-24,A004587
CA-2017-130148,NK-18490,2017-09-24,A001351
CA-2017-144694,BD-11605,2017-09-24,A000292
CA-2017-160325,BP-11095,2017-09-24,A002750
CA-2017-134096,PP-18955,2017-09-24,A003868
CA-2017-142391,PB-19150,2017-09-24,A004146
CA-2017-108910,KC-16540,2017-09-24,A000333
CA-2017-122112,CA-11965,2017-09-25,A003845
CA-2017-112004,AH-10075,2017-09-25,A003461
CA-2017-162572,RB-19360,2017-09-25,A001545
CA-2017-116939,AG-10900,2017-09-25,A002814
CA-2017-169929,LS-17200,2017-09-25,A002522
CA-2017-162481,CT-11995,2017-09-25,A000989
CA-2017-144904,KW-16435,2017-09-25,A000163
US-2017-106145,RA-19885,2017-09-26,A003675
CA-2017-129490,SJ-20125,2017-09-26,A002242
CA-2017-156391,SL-20155,2017-09-26,A003788
US-2017-139955,CM-12160,2017-09-28,A000513
CA-2017-152205,SF-20965,2017-09-28,A003923
CA-2017-160017,SP-20860,2017-09-28,A003112
US-2017-125717,DS-13030,2017-09-28,A002195
CA-2017-101574,BD-11725,2017-09-28,A002689
CA-2017-128335,JA-15970,2017-09-29,A002515
CA-2017-118402,JO-15280,2017-09-29,A002370
CA-2017-148138,ME-18010,2017-09-29,A003049
CA-2017-140186,PG-18820,2017-09-29,A002856
CA-2017-137918,JK-15730,2017-09-29,A004825
US-2017-141509,SC-20575,2017-09-29,A003736
CA-2017-121300,MG-17680,2017-09-29,A002199
CA-2017-100314,AS-10630,2017-09-29,A000471
CA-2017-126676,FH-14365,2017-09-29,A004200
US-2017-120908,BF-10975,2017-09-30,A004519
US-2017-130603,SC-20050,2017-09-30,A004767
CA-2017-147452,CS-11845,2017-09-30,A002582
CA-2017-123029,BT-11530,2017-09-30,A004486
CA-2017-144225,CC-12475,2017-09-30,A003278
CA-2017-129378,NS-18505,2017-10-01,A001076
CA-2017-117807,DK-13090,2017-10-01,A001763
CA-2017-113418,CM-12655,2017-10-01,A001628
CA-2017-156951,EB-13840,2017-10-01,A000267
US-2017-139577,TN-21040,2017-10-01,A004400
CA-2017-152275,KH-16630,2017-10-01,A000197
CA-2017-141117,JK-16090,2017-10-02,A002854
CA-2017-147564,BP-11155,2017-10-02,A001539
CA-2017-116113,JW-15220,2017-10-02,A002733
CA-2017-105914,PV-18985,2017-10-02,A002030
CA-2017-137414,CM-12115,2017-10-02,A003523
CA-2017-101308,FG-14260,2017-10-02,A001956
CA-2017-123981,RW-19630,2017-10-02,A001571
US-2017-162558,Dp-13240,2017-10-02,A002610
CA-2017-126074,RF-19735,2017-10-02,A000347
CA-2017-152926,SC-20695,2017-10-02,A004623
CA-2017-134607,HL-15040,2017-10-03,A001467
CA-2017-143035,CC-12430,2017-10-03,A003136
CA-2017-149853,PO-18850,2017-10-03,A002135
CA-2017-101749,AS-10045,2017-10-03,A001501
CA-2017-141789,AC-10450,2017-10-03,A000928
CA-2017-144820,LW-16825,2017-10-03,A003948
CA-2017-163818,PS-18970,2017-10-04,A002741
CA-2017-167661,MP-18175,2017-10-05,A002366
CA-2017-131807,GG-14650,2017-10-05,A003880
US-2017-103247,PO-19195,2017-10-05,A000464
CA-2017-143112,TS-21370,2017-10-05,A000713
CA-2017-157672,RB-19795,2017-10-05,A003690
CA-2017-137421,AJ-10945,2017-10-06,A004894
US-2017-148054,NZ-18565,2017-10-06,A001508
CA-2017-109099,MM-18280,2017-10-06,A002785
US-2017-136868,CR-12820,2017-10-06,A002056
CA-2017-146269,MH-17455,2017-10-06,A004851
CA-2017-118577,XP-21865,2017-10-06,A004055
CA-2017-104003,DC-13285,2017-10-07,A000832
CA-2017-128426,JK-15730,2017-10-07,A002055
CA-2017-152709,DB-13210,2017-10-07,A001795
CA-2017-108574,MG-18145,2017-10-07,A001170
CA-2017-148404,Dp-13240,2017-10-07,A001668
US-2017-168613,GM-14440,2017-10-08,A000904
CA-2017-151596,BP-11050,2017-10-08,A002897
CA-2017-105487,CS-12250,2017-10-08,A002700
US-2017-115595,XP-21865,2017-10-09,A002579
CA-2017-132430,CP-12085,2017-10-09,A001318
CA-2017-162635,EB-14170,2017-10-09,A000625
CA-2017-141873,HG-14845,2017-10-09,A001877
CA-2017-163125,MB-17305,2017-10-09,A002402
US-2017-117247,CK-12760,2017-10-09,A000659
CA-2017-111717,SW-20245,2017-10-10,A004376
CA-2017-112431,RW-19690,2017-10-12,A002921
CA-2017-169362,SP-20860,2017-10-12,A003804
CA-2017-168655,ML-18040,2017-10-12,A001178
CA-2017-169607,CA-12265,2017-10-12,A004861
CA-2017-130505,NF-18385,2017-10-12,A004660
CA-2017-152702,SN-20710,2017-10-12,A000503
CA-2017-152933,MG-17650,2017-10-12,A004466
CA-2017-149146,SM-20320,2017-10-12,A001104
CA-2017-126536,NK-18490,2017-10-12,A001351
CA-2017-150091,NP-18670,2017-10-12,A004105
US-2017-148831,AH-10210,2017-10-13,A004462
CA-2017-116519,CR-12730,2017-10-13,A001483
CA-2017-103212,MH-18025,2017-10-13,A004523
CA-2017-163160,TS-21610,2017-10-13,A002095
CA-2017-132976,AG-10495,2017-10-13,A000130
CA-2017-135909,JW-15220,2017-10-13,A004333
CA-2017-168837,JW-15955,2017-10-14,A000849
CA-2017-151183,BK-11260,2017-10-14,A001420
CA-2017-150707,EL-13735,2017-10-14,A000420
CA-2017-126123,AG-10765,2017-10-14,A002804
CA-2017-154949,MC-17275,2017-10-15,A003526
CA-2017-142643,DL-13495,2017-10-15,A003342
CA-2017-164819,RS-19420,2017-10-15,A002099
CA-2017-106033,FG-14260,2017-10-15,A000630
CA-2017-113670,RS-19765,2017-10-15,A001821
CA-2017-100237,SV-20815,2017-10-15,A003752
CA-2017-158386,BO-11425,2017-10-16,A000749
CA-2017-132234,MY-17380,2017-10-16,A000776
CA-2017-111577,AJ-10780,2017-10-16,A002620
CA-2017-159100,VP-21760,2017-10-16,A004401
CA-2017-159282,GH-14410,2017-10-16,A003561
CA-2017-114804,BF-11020,2017-10-17,A003906
CA-2017-123246,AJ-10960,2017-10-17,A001897
CA-2017-165603,SS-20140,2017-10-17,A000180
CA-2017-106432,CA-12265,2017-10-19,A002533
CA-2017-131492,HH-15010,2017-10-19,A000799
US-2017-120390,TH-21550,2017-10-19,A001447
CA-2017-125199,HM-14860,2017-10-19,A000648
CA-2017-159457,RD-19480,2017-10-19,A000807
CA-2017-125990,JS-16030,2017-10-19,A004778
CA-2017-107727,MA-17560,2017-10-19,A000016
CA-2017-117653,MO-17500,2017-10-19,A002407
CA-2017-125388,MP-17965,2017-10-19,A000193
CA-2017-104822,RB-19465,2017-10-20,A003122
US-2017-115252,MY-18295,2017-10-20,A004346
CA-2017-158722,MA-17560,2017-10-20,A002580
US-2017-146416,JE-16165,2017-10-20,A001569
CA-2017-158743,IG-15085,2017-10-20,A001372
CA-2017-103065,PT-19090,2017-10-20,A004009
CA-2017-147277,EB-13705,2017-10-20,A000207
US-2017-117331,ND-18370,2017-10-21,A002238
CA-2017-117422,FC-14245,2017-10-21,A002672
CA-2017-154410,MD-17860,2017-10-21,A000933
CA-2017-113558,PH-18790,2017-10-21,A000242
CA-2017-142125,JB-15400,2017-10-21,A003597
CA-2017-100356,SP-20920,2017-10-21,A001986
CA-2017-167094,DK-12835,2017-10-21,A000932
CA-2017-145884,SL-20155,2017-10-21,A000889
CA-2017-113453,CM-12160,2017-10-21,A003042
CA-2017-148166,NK-18490,2017-10-21,A001048
CA-2017-130211,BD-11620,2017-10-22,A002200
